track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_length
0YZ3J8xzGwLOg4yEgST1YK,0.307,0.43,2,-11.333,1,0.0629,0.288,0.000994,0.0988,0.305,145.224,3,312.173
6oyYKWTbYt5Zb8tIiLZbmH,0.751,0.674,9,-12.976,0,0.0425,0.0214,0.000143,0.32,0.696,117.969,4,304.293
4Jaz0DXqEzzcNJGd6H2fbc,0.765,0.663,11,-10.216,0,0.065,0.0875,0.0292,0.0893,0.962,112.864,4,310.737
6UkMcAA19lTdjs22jtB7o2,0.611,0.47,4,-9.135,1,0.0356,0.579,0.0,0.581,0.97,85.527,4,134.8
1pjATX7sbd6Y4jMVqIvzHk,0.258,0.139,2,-13.522,1,0.0317,0.868,0.00149,0.1,0.139,77.995,4,345.4
5llZqDjRHnn5pAUswFqQCf,0.751,0.689,5,-6.564,1,0.0281,0.0541,0.0,0.281,0.827,125.238,4,165.947
3b6wUTEuMoarUGWb9d5kLj,0.77,0.381,10,-15.085,1,0.03,0.441,0.00331,0.115,0.894,104.291,4,298.952
6W2VbtvMrDXm5vYeB7amkO,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,4,220.707
7vJnM5FUcOV3xAKJHSSUWj,0.554,0.833,7,-7.562,1,0.0459,0.128,1.75e-06,0.3,0.95,162.854,4,226.373
2TYC9SaRhYypUQzB1ZVTG2,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,4,230.76
5A1FmxbYVRZKy4nc16MAue,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,4,203.347
78JmElAFmrPNhLjovDR9Jm,0.551,0.86,7,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,4,141.507
1K61z11CzBUxkwOhtSzq2a,0.406,0.879,0,-6.662,1,0.0433,0.369,1.54e-06,0.41,0.885,172.994,4,180.893
5e3isD5st7PGYzSJuoRSIV,0.53,0.873,4,-5.105,0,0.118,0.297,0.0,0.0521,0.583,162.154,4,161.587
28285KFbyCq8sJofn58qlD,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,4,178.4
2hHFp2ERd3e0XnWn1nPlmj,0.827,0.867,7,-2.884,1,0.0435,0.0262,3.54e-06,0.0617,0.774,115.005,4,210.733
2pbWkjtGtjkzBdZ95GFINm,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,4,307.573
2jZjmsH4CftiQ3330CB0c9,0.811,0.631,7,-9.468,1,0.0865,0.00455,0.11,0.0466,0.915,117.918,4,552.36
07NrCEN3egNvw8td2LxqJO,0.791,0.569,2,-10.372,0,0.0553,0.133,0.00035,0.139,0.889,123.977,4,338.32
3DtoTiWTr4i11DkINqwhoh,0.741,0.756,10,-7.152,1,0.042,0.448,0.0,0.228,0.918,124.41,4,161.813
3CcYUSfGCclIIP0wJZZQ1I,0.58,0.575,7,-7.9,0,0.0316,0.511,0.827,0.0706,0.793,111.727,4,259.56
58r4JuwHhXLAkttkaUZfLw,0.836,0.626,9,-10.143,0,0.0335,0.0943,0.742,0.153,0.898,114.657,4,307.947
4BzIFYuujBQsdmELx5fUhA,0.828,0.417,0,-14.136,0,0.0328,0.00709,0.762,0.0703,0.945,100.28,4,228.92
6kkHnD5hJK75kHRRR2zUJG,0.801,0.545,7,-14.876,1,0.0306,0.119,0.00194,0.079,0.966,104.989,4,170.067
3qUayF5qqW28cUbnpfT4SG,0.707,0.963,10,-1.036,1,0.043,0.0564,5.23e-06,0.0757,0.945,100.997,4,224.867
3OwtuzRo8mc7lgsBau9MWk,0.336,0.47,7,-10.541,0,0.0319,0.378,0.00332,0.0953,0.163,154.649,3,237.08
4czNORk5MjW5WOn98bki32,0.748,0.603,1,-12.044,1,0.043,0.15,0.000261,0.0269,0.827,108.831,4,258.667
64gd0sYZyawZebzZAO6eqS,0.764,0.63,9,-9.167,0,0.0361,0.0727,1.82e-05,0.4,0.735,120.219,4,249.133
6HMvJcdw6qLsyV1b5x29sa,0.424,0.222,9,-15.053,0,0.0391,0.646,0.0,0.148,0.0606,61.648,4,246.933
0snPJPxkk0MbTc0xeUvAPt,0.698,0.774,0,-8.642,1,0.048,0.12,2.26e-06,0.394,0.731,133.197,4,270.72
15lbNa4vfc9snSsWq5HSt7,0.791,0.577,0,-9.031,0,0.0336,0.0148,0.00349,0.0639,0.921,120.097,4,327.733
5zeh2xPnrNYu6TZTjCdXAD,0.915,0.591,0,-8.865,1,0.0597,0.000468,0.833,0.0938,0.315,122.664,4,234.8
42571C3CWIgIkom73ejPLq,0.424,0.658,5,-6.706,1,0.108,0.748,0.0,0.148,0.853,184.346,4,130.293
4qsAYBCJnu2OkTKUVbbOF1,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,4,558.933
3zKjn4QnDvi8pCu8brRM7v,0.589,0.715,0,-6.073,1,0.0401,0.0884,0.00105,0.0559,0.806,120.999,4,203.12
3WkPRXJvKa7tRAvx5g0idb,0.536,0.606,7,-5.364,1,0.0355,0.103,1.08e-05,0.255,0.719,146.425,4,206.267
4gi81cgaU0Xmek1IuOENM5,0.623,0.44,5,-8.216,1,0.0348,0.866,0.0675,0.0891,0.802,86.726,4,265.587
5Boyi6WcZSIAiBkE1C18nt,0.461,0.932,7,-6.488,0,0.0543,7.02e-05,0.033,0.0588,0.546,104.115,4,300.067
7oKKaEER9AHhjsczXdQUDU,0.388,0.83,7,-7.403,1,0.0706,0.000649,0.056,0.0102,0.562,90.343,4,251.678
7tqhbajSfrz2F7E1Z75ASX,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4,151.667
1ozQtgVrVLAYSSbPVFxgRs,0.367,0.822,4,-8.757,0,0.0722,0.387,0.00068,0.38,0.538,131.09,4,382.893
46SFeuNs1K5D76D9vCwFuR,0.619,0.958,4,-3.83,1,0.0776,0.00212,2.23e-06,0.622,0.819,150.025,4,179.947
6zfczP87XO2SxWlQtnjFNa,0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,4,277.653
3RMeOetCdXttthQK0clPuz,0.541,0.44,10,-12.206,1,0.031,0.191,0.0,0.114,0.232,140.273,4,255.667
3hS5RCp5EE1wUiiE7f8dM1,0.363,0.435,2,-8.141,1,0.0307,0.399,0.0,0.219,0.148,125.892,4,280.64
5zWZ9iNevP0397xB3jWV2z,0.783,0.836,0,-9.223,0,0.0486,0.396,0.0236,0.135,0.831,108.966,4,222.667
3G7tRC24Uh09Hmp1KZ7LQ2,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,4,167.373
6L5BZEcZmD6RBJnimzlyKr,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71,4,269.107
1T4iwEA2ySieXjWxjiMVWs,0.534,0.582,7,-15.997,1,0.0374,0.289,0.0338,0.283,0.653,141.362,4,291.0
3KSchPNSklO5McIqRH3qYX,0.542,0.588,2,-9.268,1,0.0665,0.67,0.158,0.241,0.881,113.948,3,238.533
7GonnnalI2s19OCQO1J7Tf,0.359,0.981,7,-3.622,0,0.303,0.00125,0.00236,0.284,0.271,178.98,4,282.653
5xLyTbCFONUGUuG0LtUxjn,0.6,0.931,7,-4.647,1,0.0734,0.0296,7.1e-05,0.392,0.542,140.123,4,270.427
0PDCewmZCp0P5s00bptcdd,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,4,171.96
1vbe9sh7U9vdMceAhitWr2,0.614,0.369,8,-15.182,1,0.0353,0.678,0.00235,0.143,0.733,143.319,4,297.707
6J6RWKCPN5RFKHUKEUFjxS,0.787,0.63,0,-12.295,1,0.0609,0.0274,6.69e-06,0.161,0.882,125.347,4,267.293
5hlN9YiUVFC7NGRiwyYFKi,0.618,0.963,9,-2.607,0,0.109,0.00381,0.000557,0.17,0.556,116.008,4,296.24
0KpMY3D2G8253VTZbDBUmA,0.751,0.714,10,-11.614,1,0.0374,0.317,0.0,0.639,0.935,124.379,4,186.093
21BpwoepwzuAlcfXncQo5S,0.616,0.711,0,-12.724,0,0.0457,0.0126,0.00886,0.165,0.94,128.015,4,411.093
2cyVJ8V7rSLiBQNx2NvdB3,0.504,0.692,5,-6.32,0,0.0321,0.000422,0.000761,0.0919,0.544,118.96,4,260.413
0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.822,106.945,4,169.84
2UOijRbR9Ym6gnegBqzpzu,0.53,0.877,8,-2.812,1,0.0385,0.0334,0.0,0.0875,0.883,125.594,4,184.627
4z4Yncn9OTayQdaln0tvXF,0.542,0.805,10,-4.906,1,0.0414,0.101,0.0,0.291,0.597,131.149,4,178.867
1L94M3KIu7QluZe63g64rv,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,340.907
7GVUmCP00eSsqc4tzj1sDD,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,4,205.933
4uLU6hMCjMI75M1A2tKUQC,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,4,213.573
1guIEbEw6v69ubNOuH9Aug,0.658,0.121,6,-12.142,1,0.0928,0.966,1.69e-05,0.0808,0.383,97.831,4,179.293
6rovOdp3HgK1DeAMYDzoA7,0.605,0.574,2,-10.536,1,0.0377,0.559,0.113,0.0684,0.543,129.449,4,350.267
4z7maGZkAonDlXlwo8q69f,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4,331.333
2fTyntUWILymSo1i6udGga,0.594,0.579,7,-8.649,1,0.0272,0.26,0.00275,0.111,0.376,134.374,4,255.92
3DmHaJ9zYKj5Snos05lkVF,0.252,0.729,2,-10.022,0,0.0646,0.0974,0.00881,0.045,0.689,199.738,4,245.377
4NOsHwVqjELCPWiY72bao5,0.512,0.534,2,-12.411,1,0.0457,0.00371,0.061,0.138,0.342,126.108,4,419.747
4ylIJUdu9sDzfs7vWdz7lz,0.706,0.654,9,-7.827,1,0.0287,0.102,0.0,0.101,0.945,109.893,4,249.333
7FS541dJh3iQAEXEZoDhE6,0.458,0.801,9,-7.83,1,0.0565,0.691,0.0,0.328,0.93,160.547,4,159.853
352cF8E7fmS6K7L7Dlx8wO,0.623,0.368,0,-10.925,0,0.0532,0.622,0.0,0.391,0.808,118.499,4,151.8
34EltYEPxM1kwzfvi7PUU9,0.348,0.134,0,-10.768,1,0.0366,0.86,0.0,0.111,0.2,174.39,3,131.707
5MbXzXGbqobR8xPVPs8OXA,0.411,0.381,11,-12.361,1,0.0286,0.13,0.257,0.132,0.524,76.963,4,238.413
6QhXQOpyYvbpdbyjgAqKdY,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,4,174.827
3FteycP8CaXS1MhjcXekVT,0.722,0.845,2,-4.446,0,0.0308,0.287,0.0,0.0561,0.965,130.13,4,204.754
6OnfBiiSc9RGKiBKKtZXgQ,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,4,296.08
3X7uFMzJrEE0sxn62qd8Ch,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,4,270.333
7L3b6iaVhDVjfo52Hbvh9Z,0.591,0.804,0,-7.299,1,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,4,329.413
1a2iF9XymafjRk56q7oCxo,0.427,0.626,8,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,4,219.587
5XNpdKmlLJPUbwKQceX2tW,0.475,0.383,1,-14.202,1,0.0375,0.362,0.749,0.0728,0.524,114.709,4,408.48
0nFZ2HQRnIxiwraCm2X6Uq,0.678,0.493,8,-13.782,1,0.0302,0.0882,0.153,0.264,0.914,122.627,4,166.96
3IyCL4Em1GOpNGDf451Hg1,0.541,0.907,4,-4.512,1,0.0642,0.0158,0.000185,0.34,0.434,80.029,4,187.653
67oyFnjJnn78fZP9KjeZx0,0.42,0.668,1,-7.35,1,0.0517,0.607,0.016,0.0585,0.338,125.391,4,350.573
0v0XYK0pLgsPiq5u4FKHaw,0.414,0.7,5,-8.838,1,0.0301,0.22,0.000721,0.114,0.37,76.79,4,308.853
4MEGqanS50WbaLvKzsmrcb,0.49,0.709,10,-7.915,1,0.0586,0.744,0.000653,0.276,0.667,176.183,4,262.733
2bzBI23EJWHjXmGj3xlYaM,0.603,0.674,10,-6.808,1,0.0295,0.62,0.00261,0.26,0.559,121.261,4,264.24
0snQkGI5qnAmohLE7jTsTn,0.413,0.873,8,-4.151,1,0.0536,0.000264,0.00249,0.204,0.48,116.68,3,218.933
2gQaQUhDCNGfBVXTvxAmXQ,0.511,0.942,0,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,4,393.667
03UeeLEwze6VrBZhMPEymG,0.551,0.89,0,-3.819,0,0.126,0.175,2.53e-05,0.11,0.67,121.752,4,216.72
1VZ04sZSpTet7wVMyZphA8,0.591,0.726,2,-13.545,1,0.0315,0.0384,2.49e-06,0.119,0.968,129.057,4,214.96
1ea0gxqYCcI6sGXrqyCb8I,0.525,0.637,9,-11.181,1,0.0295,0.438,0.000315,0.217,0.772,89.273,4,226.427
40hIuxoe1aHcfnjOjl6Tkj,0.68,0.701,0,-10.46,1,0.0275,0.0341,0.00479,0.114,0.824,103.789,4,253.593
02CygBCQOIyEuhNZqHHcNx,0.802,0.607,11,-11.028,0,0.289,0.205,0.000748,0.246,0.274,96.916,4,261.881
3AXDLGI5TIYi72JcYFvNpv,0.783,0.42,11,-11.05,0,0.103,0.0722,0.0316,0.0692,0.716,131.75,4,130.32
05RgAMGypEvqhNs5hPCbMS,0.526,0.978,8,-5.436,1,0.108,0.00122,4.75e-05,0.0744,0.451,141.167,4,210.227
0i19MAZbyn8uTir7FprXId,0.399,0.467,5,-11.763,1,0.0284,0.303,0.0186,0.124,0.525,75.601,4,445.187
00Zum0eGUHgcE5l8MoNuUG,0.707,0.864,6,-7.54,0,0.072,0.445,0.0,0.366,0.822,131.242,4,204.653
54OR1VDpfkBuOY5zZjhZAY,0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,4,286.8
5uuJruktM9fMdN9Va0DUMl,0.814,0.672,9,-12.068,1,0.0619,0.0435,0.0,0.061,0.933,109.394,4,300.0
5fmvZgUFuUq1SnzT3S6y4o,0.558,0.882,9,-9.123,1,0.0348,0.0128,8.78e-05,0.093,0.972,137.078,4,184.733
3j6hpMBtlXmV1SBXyCNDOe,0.428,0.239,4,-14.238,1,0.0317,0.748,0.000176,0.206,0.446,98.917,4,183.56
2S4r2ljYYHNrHSwMw6rvNW,0.508,0.708,4,-10.759,1,0.0303,0.0439,1.59e-06,0.0846,0.658,137.912,4,182.28
6SbJDTZDwQ3QqnBsZ7OJd7,0.582,0.704,9,-10.628,1,0.0267,0.00773,0.00111,0.128,0.875,133.459,4,191.053
3ltk01ewhv0O7lJ5EXG1S6,0.421,0.755,4,-9.449,1,0.0322,0.0541,0.00012,0.103,0.964,178.707,4,199.253
6TZFXq1LiprqGOZPt6gwOc,0.758,0.53,5,-10.093,1,0.0294,0.372,2.87e-05,0.0803,0.742,129.282,4,170.107
35nk4aQWsYv4WWjDEMJ6ig,0.733,0.576,9,-11.232,1,0.0344,0.0968,0.0,0.076,0.958,126.953,4,175.493
0O0mGoCOxOtTHH5wcDStcn,0.735,0.721,0,-10.72,1,0.0326,0.0674,0.0283,0.0629,0.898,125.25,4,172.427
14WEAkSqDleRE4FsDkMI4G,0.765,0.29,5,-13.136,1,0.0403,0.28,4.85e-06,0.108,0.464,108.774,4,154.827
5g4j9vrKwFxwyNk8YKVKPn,0.579,0.369,7,-12.899,1,0.029,0.499,0.0,0.114,0.438,141.876,4,185.56
6ZtaBW1Gb2hEfg9r0NU7NI,0.624,0.541,0,-11.294,1,0.0316,0.0875,2.14e-06,0.181,0.778,122.871,4,192.347
369C01VTnY41sbyYBEaD37,0.548,0.917,2,-7.788,1,0.0444,0.272,1.39e-06,0.091,0.861,155.426,4,192.865
1LkPwSTFcFquLWfMW7AODa,0.687,0.668,5,-7.305,1,0.0479,0.499,1.12e-05,0.0817,0.855,148.482,4,176.44
0RhIyAt0Ket8O07MXoyQtC,0.212,0.577,8,-9.83,1,0.0317,0.158,0.0212,0.248,0.617,143.535,4,191.893
5jfZEsdQMAaoeDLib5rLu4,0.499,0.761,5,-3.457,1,0.0301,0.034,0.000613,0.32,0.886,131.998,4,182.413
0x5BKBAcia1th7UzcoHnD1,0.461,0.806,0,-4.257,1,0.0355,0.677,0.0163,0.348,0.748,110.701,4,195.28
3F2sMDeuhueiBpDqEbRhCF,0.394,0.573,9,-5.859,1,0.028,0.651,0.000765,0.107,0.438,153.742,4,220.667
7qbQFKgGOxk7aoCBGwLZuA,0.208,0.424,0,-7.532,1,0.0275,0.781,7.01e-05,0.107,0.247,148.875,4,231.28
5Ale7Htu2SdvOcBwlEdGhZ,0.666,0.818,4,-6.581,1,0.0321,0.228,1.65e-05,0.306,0.881,127.33,4,173.787
69OmpIXN0WPreDYxoFwlYC,0.481,0.763,2,-6.698,1,0.0263,0.216,9.75e-06,0.204,0.554,85.191,4,350.827
5BckPAYcKEJuYs1eV1BHHe,0.684,0.675,11,-8.123,1,0.0257,0.163,0.0,0.242,0.924,107.064,4,243.933
71or1G6CbfIttRDnBnTTAL,0.846,0.783,4,-5.697,1,0.0327,0.199,0.0225,0.0753,0.967,138.843,4,204.027
17OqI90oTFZ3J8PVu6j07V,0.708,0.774,11,-6.931,0,0.0372,0.149,0.00109,0.169,0.903,126.636,4,309.173
2HPB3px8MJZRMfu1L65Z41,0.728,0.865,7,-5.68,1,0.0364,0.151,2.43e-05,0.0906,0.975,135.571,4,193.44
3R47KOuGuGvmoeQqbODPa3,0.7,0.88,9,-4.692,1,0.0389,0.29,0.00186,0.209,0.872,105.65,4,309.32
2TyQF1DcQ8k2cLjiweqQyG,0.56,0.723,0,-5.938,1,0.0305,0.0913,0.000157,0.399,0.692,125.092,4,226.4
4JzJihuvIlhaYqSUNNJGBl,0.659,0.781,4,-8.132,1,0.0274,0.183,0.0731,0.138,0.6,113.429,4,294.387
67ksoOt4k169munrwgTPjD,0.622,0.598,2,-9.79,1,0.0296,0.0744,0.000299,0.119,0.719,131.183,4,348.76
6tlF4uh34QXqq81XrIyO0O,0.723,0.679,2,-7.517,1,0.0357,0.424,5.6e-05,0.317,0.71,126.028,4,198.067
4PpCNwu53S3LXlwndoVgw5,0.887,0.682,4,-7.795,1,0.0436,0.195,0.0503,0.0623,0.962,115.7,4,231.733
62r1CS9zL1FL5Ilb7hLX7n,0.786,0.418,9,-11.115,1,0.0432,0.218,0.000158,0.134,0.94,119.101,4,225.373
6SMHgPgNkhe9lneNTbgtel,0.823,0.457,6,-10.961,1,0.234,0.206,0.000183,0.0763,0.735,99.163,4,307.063
0WXDQdYxjdvTKw6POrgBbB,0.785,0.516,5,-15.009,1,0.085,0.0894,0.000419,0.0682,0.681,92.569,4,261.333
0Zy1yjB9wMfm76pcEF2egT,0.531,0.678,6,-12.841,1,0.0328,0.017,0.0,0.0864,0.798,101.322,4,229.733
1nSZe7ly7kCTcNBkTzV40y,0.625,0.472,2,-11.18,1,0.0387,0.0368,0.0,0.148,0.617,109.302,4,162.151
3aGSPIajblPEakmYivNbSt,0.623,0.403,8,-10.238,1,0.0485,0.00449,0.0,0.0295,0.883,113.904,4,152.503
6M23ztvA9pGz4gRXzG9Dje,0.608,0.759,0,-6.204,1,0.0303,0.016,0.0,0.149,0.966,135.56,4,130.053
1aKCiIH2zij1f0tXDvoZ2F,0.748,0.427,7,-13.22,1,0.036,0.303,0.00083,0.143,0.97,123.114,4,136.242
0pP8LPSgYC6HhnBEtJJHrt,0.67,0.451,8,-13.044,1,0.0358,0.0323,8.18e-06,0.335,0.973,124.838,4,187.365
1WXJpyyhNhGcLPKM9Simsq,0.427,0.432,0,-12.873,1,0.0573,0.128,1.5e-06,0.249,0.713,82.125,4,136.885
2ei3RsmhFyXKKddePqCSnW,0.741,0.524,5,-12.126,1,0.0455,0.387,0.000229,0.0719,0.969,116.547,4,194.32
0lpIVCLNQRBKffcRRNrHyh,0.688,0.899,2,-6.328,1,0.0734,0.242,5.55e-06,0.0223,0.833,126.509,4,352.093
1atguMqu5IvRZJ5CCdEGYg,0.295,0.269,10,-8.606,1,0.0318,0.98,0.121,0.364,0.171,135.573,4,267.147
2LGyCIiVEF4ao8awkeS4dI,0.726,0.555,5,-9.618,1,0.101,0.892,1.16e-05,0.168,0.896,90.638,4,187.893
5pTrMH8N2KrEBmlBSQXAAs,0.564,0.435,5,-8.61,1,0.0338,0.831,3.22e-06,0.513,0.664,129.136,3,195.413
7wnjCm2hfgbpJzfAnP3CWj,0.53,0.274,2,-10.837,1,0.0452,0.923,5.21e-05,0.186,0.403,134.124,3,164.8
7Jj0E7eUXrOOVX0yD89FhC,0.47,0.201,10,-11.695,1,0.0497,0.967,0.0,0.29,0.393,110.63,3,137.293
6Dzv4DKXOFaTJ4nexutMVJ,0.823,0.355,5,-10.204,0,0.0896,0.81,0.0,0.803,0.754,112.001,4,158.213
1qUP5ytslcPEjSloZ7xbnY,0.709,0.695,0,-8.652,1,0.235,0.794,2.98e-06,0.258,0.785,80.957,4,165.44
3WJiH2WqecijPtfBv8EQHX,0.382,0.555,5,-11.556,1,0.0454,0.487,0.000946,0.691,0.69,172.853,3,200.44
3lrSnngQqNWgvQmcFbCJCx,0.708,0.67,3,-8.142,1,0.029,0.471,0.0318,0.0631,0.939,117.149,4,145.507
5mymaL5wREERekNoPojzyG,0.68,0.54,2,-9.831,1,0.0275,0.624,0.000908,0.116,0.718,94.548,4,206.213
3w4yEUymDEZWi85YQoNfx5,0.839,0.642,11,-7.632,1,0.143,0.209,9.28e-05,0.251,0.906,119.759,4,399.373
2kDMh0Imubeo6BkV1mY7vm,0.788,0.532,8,-10.334,1,0.0375,0.376,1.63e-06,0.0622,0.841,110.057,4,284.507
3pi27Gt4NetgWmEMFOCjBQ,0.631,0.793,8,-7.551,0,0.251,0.212,0.0,0.0441,0.826,175.814,4,266.667
0UdRGHCSRvn85nN0IfHFmq,0.654,0.679,8,-5.46,1,0.0517,0.0473,0.0,0.0898,0.592,107.961,4,240.307
4M1zcX803dgkDkISHZDPYi,0.513,0.537,0,-9.563,1,0.042,0.563,1.43e-06,0.212,0.831,108.475,4,182.04
6pPCOXIQeNMr1oCWJTomSf,0.67,0.903,10,-5.796,0,0.0402,0.0129,0.0,0.331,0.953,136.193,4,357.147
5otMvPo1PQITyVcJZ1Xg86,0.545,0.582,5,-12.656,1,0.0764,0.432,0.12,0.738,0.561,119.295,4,173.466
43T696K5X1s1mtxIuuUvvz,0.715,0.456,2,-14.894,1,0.036,0.47,4.72e-05,0.281,0.75,126.185,4,198.587
0FtHbJMaTaE4jphphOtIsz,0.646,0.832,9,-2.36,1,0.0316,0.0133,0.0,0.0484,0.958,78.889,4,121.627
09HwbPcpLrb1y60pe4SnyN,0.549,0.723,3,-7.4,1,0.0325,0.16,0.0,0.0939,0.747,113.166,4,131.917
0vBxhzVrmLyhVv6Ybh3ko2,0.595,0.914,0,-1.692,1,0.0295,0.0329,0.0,0.182,0.97,135.484,4,130.027
5MOOqzcZaKW3AxcqRgg7QX,0.6,0.471,9,-11.697,1,0.0313,0.00329,1.95e-06,0.085,0.787,122.614,4,135.894
64zjqYHpjvIQuY2Y6BQMe9,0.565,0.44,2,-11.202,1,0.0294,0.663,0.0,0.66,0.897,90.255,4,140.357
638VUMZe9MuWvMdEEkKY0n,0.615,0.532,1,-9.021,1,0.0275,0.667,2.43e-05,0.102,0.726,129.638,4,135.889
5fqcIHU6DhQtFKVO5XSdQs,0.636,0.939,9,-5.551,1,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,4,295.133
0EEP9AVw5LaxcULtHml9MJ,0.652,0.7,11,-8.141,1,0.0273,0.00343,0.0,0.195,0.643,136.781,4,313.2
2STQAr3BRiAeeveJ07gZh7,0.683,0.637,0,-10.259,1,0.032,0.0103,0.0,0.245,0.931,115.577,4,217.093
4BcAcEbp6j6luowfAliUfW,0.63,0.661,11,-7.465,1,0.0263,0.00533,1.45e-05,0.162,0.953,126.975,4,134.56
75WMOzv7195ziyx0qEw1yE,0.665,0.701,8,-6.607,1,0.0329,0.622,6.48e-05,0.141,0.977,133.853,1,100.933
6NIhm22UWaECPEdGm7VqEC,0.568,0.688,11,-9.357,1,0.0542,0.115,0.000261,0.203,0.836,136.853,4,128.987
08Y5zkeNXQ08OuFnaRldLQ,0.386,0.258,2,-13.573,1,0.0289,0.6,0.0,0.519,0.717,152.212,4,232.987
2FDEHIMkjxFLzj688M2I3h,0.411,0.84,9,-9.919,1,0.0896,0.0991,0.0,0.364,0.353,112.173,4,42.693
5poBwus0F3UHIoL9owMrxm,0.737,0.514,1,-15.812,0,0.0288,0.0241,0.00479,0.135,0.902,109.16,4,209.507
05eNEozACh10Rn0ewFnH8Y,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,4,166.84
46o3JsW5JNXZkyqGChh1nn,0.846,0.783,0,-7.635,1,0.0611,0.102,0.0,0.141,0.939,109.11,4,190.04
6vdR1blfDqVah7Tka7B6cM,0.772,0.615,9,-12.399,1,0.0494,0.0853,0.000268,0.345,0.951,113.006,4,228.0
69NsH50CIBvJiJE1jyzIYt,0.694,0.474,2,-14.698,1,0.035,0.0234,0.0199,0.0585,0.93,101.837,4,206.0
5tdKaKLnC4SgtDZ6RlWeal,0.832,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,4,275.533
4l2Edgdj4vla02GCh7YyAv,0.698,0.791,11,-10.012,0,0.0495,0.271,4.74e-05,0.199,0.809,119.081,4,276.667
78Liq9m8u6xjuamJIeznTd,0.714,0.747,11,-4.134,0,0.111,0.054,0.0,0.0845,0.765,119.899,4,204.267
7mMWGhaIiDmbsGaAAcmwGm,0.844,0.709,6,-6.801,1,0.0443,0.204,4.85e-05,0.62,0.923,119.486,4,273.96
2vUBkHXhhZtSfwrX4i7L3f,0.704,0.587,11,-15.676,0,0.046,0.343,0.0,0.107,0.795,131.186,4,219.107
3m2J6cF3ueFTKt3RY6EH1s,0.796,0.772,11,-8.205,0,0.0491,0.00585,0.691,0.0952,0.514,128.969,4,287.133
4YcypL3LliRIEYg5gihh5U,0.541,0.765,8,-7.518,1,0.035,0.0214,0.392,0.0956,0.886,133.756,4,203.467
5IKLwqBQG6KU6MP2zP80Nu,0.784,0.893,7,-5.153,0,0.0923,0.3,1.57e-05,0.272,0.819,118.738,4,216.733
6RhdsaIgl7bC4fSy7ljPOz,0.857,0.565,11,-13.799,0,0.0585,0.216,0.00729,0.0893,0.887,111.646,4,205.16
7uXJO9c7QRq1fuFsBFRFfU,0.771,0.671,10,-12.015,0,0.0969,0.0643,0.000569,0.0375,0.592,107.188,4,212.307
07RgAeKIlahtqeCw25SkTu,0.649,0.443,9,-15.71,0,0.116,0.194,5.82e-05,0.0514,0.798,117.67,4,308.0
0pukPFDJHfirD3pebGYL1a,0.837,0.625,6,-7.546,0,0.0892,0.0408,0.000597,0.288,0.808,120.431,4,340.947
7y1u6imIRHxTT40WMbLmKs,0.729,0.534,2,-9.646,1,0.0326,0.0308,0.0,0.0545,0.781,94.039,4,238.487
1Jgwn1pr8TBu0E6ZmpIdCp,0.785,0.615,6,-9.678,1,0.0452,0.00507,0.00119,0.0417,0.773,120.636,4,251.193
